,series_id,night,onset,wakeup,sleep_hours
2131,72bbd1ac3edf,7,19,3,8
2132,72bbd1ac3edf,8,20,6,10
2133,72bbd1ac3edf,9,21,7,10
2134,72bbd1ac3edf,10,21,7,10
2135,72bbd1ac3edf,11,21,5,8
2136,72bbd1ac3edf,12,19,7,12
2137,72bbd1ac3edf,13,19,6,11
2138,72bbd1ac3edf,14,20,6,10
2139,72bbd1ac3edf,15,20,6,10
2140,72bbd1ac3edf,16,20,6,10
2141,72bbd1ac3edf,17,21,5,8
2142,72bbd1ac3edf,18,22,4,6
2143,72bbd1ac3edf,19,20,7,11
2144,72bbd1ac3edf,20,21,6,9
2145,72bbd1ac3edf,21,20,4,8
2146,72bbd1ac3edf,22,21,6,9
2147,72d2234e84e4,1,22,5,7
2148,72d2234e84e4,2,21,6,9
2149,72d2234e84e4,3,22,6,8
2150,72d2234e84e4,4,22,8,10
2151,72d2234e84e4,5,22,8,10
2152,72d2234e84e4,6,22,6,8
2153,72d2234e84e4,7,22,6,8
2154,72d2234e84e4,8,23,6,7
2155,72d2234e84e4,9,22,7,9
2156,72d2234e84e4,10,21,4,7
2157,72d2234e84e4,11,23,8,9
2158,72d2234e84e4,12,23,9,10
2159,72d2234e84e4,13,22,6,8
2160,72d2234e84e4,14,21,5,8
2161,72d2234e84e4,15,22,6,8
2162,72d2234e84e4,16,21,6,9
2163,72d2234e84e4,17,22,6,8
2164,72d2234e84e4,18,23,8,9
2165,72d2234e84e4,19,23,9,10
2166,72d2234e84e4,20,1,7,6
2167,72d2234e84e4,21,22,6,8
2168,72d2234e84e4,22,22,6,8
2169,72d2234e84e4,23,23,6,7
2170,72d2234e84e4,24,23,6,7
2171,72d2234e84e4,25,22,10,12
2172,72d2234e84e4,26,22,8,10
2173,72d2234e84e4,27,21,6,9
2174,72d2234e84e4,28,22,9,11
2175,72d2234e84e4,29,23,6,7
2176,72d2234e84e4,30,21,8,11
2177,73fb772e50fb,1,22,7,9
2178,73fb772e50fb,2,20,8,12
2179,73fb772e50fb,5,21,4,7
2180,73fb772e50fb,7,21,7,10
2181,73fb772e50fb,10,22,10,12
2182,7476c0bd18d2,4,23,7,8
2183,7476c0bd18d2,5,23,1,2
2184,7504165f497d,1,20,6,10
2185,7504165f497d,2,21,5,8
2186,7504165f497d,3,21,6,9
2187,7504165f497d,4,20,7,11
2188,7504165f497d,5,23,6,7
2189,7504165f497d,6,20,7,11
2190,7504165f497d,7,20,7,11
2191,7504165f497d,8,21,6,9
2192,7504165f497d,10,21,7,10
2193,7504165f497d,11,22,6,8
2194,7504165f497d,12,23,6,7
2195,7504165f497d,13,22,6,8
2196,7504165f497d,14,21,6,9
2197,7504165f497d,15,20,6,10
2198,7504165f497d,16,22,6,8
2199,7504165f497d,17,21,7,10
2200,7504165f497d,18,21,6,9
2201,7504165f497d,19,22,6,8
2202,7504165f497d,20,21,6,9
2203,7504165f497d,21,21,6,9
2204,7504165f497d,22,20,6,10
2205,7504165f497d,23,21,6,9
2206,752900afe3a6,1,21,6,9
2207,752900afe3a6,2,22,6,8
2208,752900afe3a6,3,22,6,8
2209,752900afe3a6,4,0,7,7
2210,752900afe3a6,5,22,6,8
2211,752900afe3a6,6,21,6,9
2212,752900afe3a6,7,21,6,9
2213,752900afe3a6,8,21,6,9
2214,752900afe3a6,9,22,4,6
2215,752900afe3a6,10,22,6,8
2216,752900afe3a6,11,23,6,7
2217,752900afe3a6,12,21,5,8
2218,752900afe3a6,13,21,6,9
2219,752900afe3a6,14,21,6,9
2220,752900afe3a6,15,21,6,9
2221,752900afe3a6,16,21,6,9
2222,752900afe3a6,17,22,6,8
2223,752900afe3a6,18,22,6,8
2224,752900afe3a6,19,22,6,8
2225,752900afe3a6,20,20,6,10
2226,752900afe3a6,21,0,5,5
2227,76237b9406d5,1,1,7,6
2228,76237b9406d5,2,0,7,7
2229,76237b9406d5,3,0,7,7
2230,76237b9406d5,4,23,8,9
2231,76237b9406d5,5,0,7,7
2232,76237b9406d5,6,0,7,7
2233,76237b9406d5,7,23,7,8
2234,76237b9406d5,8,0,6,6
2235,76237b9406d5,9,0,6,6
2236,76237b9406d5,10,23,6,7
2237,76237b9406d5,11,0,9,9
2238,76237b9406d5,12,0,8,8
2239,76237b9406d5,13,0,6,6
2240,76237b9406d5,14,23,7,8
2241,76237b9406d5,15,0,7,7
2242,76237b9406d5,16,1,7,6
2243,76237b9406d5,17,0,9,9
2244,76237b9406d5,18,23,8,9
2245,76237b9406d5,19,1,8,7
2246,76237b9406d5,20,0,8,8
2247,76237b9406d5,21,0,7,7
2248,76237b9406d5,22,0,6,6
2249,76237b9406d5,23,23,7,8
2250,76237b9406d5,24,0,7,7
2251,77ca4db83644,1,22,6,8
2252,77ca4db83644,2,22,6,8
2253,77ca4db83644,7,22,10,12
2254,77ca4db83644,8,23,3,4
2255,77ca4db83644,9,21,4,7
2256,77ca4db83644,10,22,3,5
2257,77ca4db83644,13,23,10,11
2258,77ca4db83644,14,23,7,8
2259,77ca4db83644,26,0,8,8
2260,77ca4db83644,27,23,11,12
2261,77ca4db83644,29,23,6,7
2262,77ca4db83644,30,22,6,8
2263,77ca4db83644,31,22,5,7
2264,77ca4db83644,32,22,5,7
2265,7822ee8fe3ec,1,23,9,10
2266,7822ee8fe3ec,2,22,7,9
2267,7822ee8fe3ec,3,2,9,7
2268,7822ee8fe3ec,4,22,9,11
2269,7822ee8fe3ec,5,1,7,6
2270,7822ee8fe3ec,6,21,8,11
2271,7822ee8fe3ec,7,0,7,7
2272,7822ee8fe3ec,8,23,7,8
2273,7822ee8fe3ec,9,23,7,8
2274,7822ee8fe3ec,10,22,7,9
2275,7822ee8fe3ec,11,1,9,8
2276,7822ee8fe3ec,12,1,8,7
2277,7822ee8fe3ec,13,3,9,6
2278,7822ee8fe3ec,14,22,8,10
2279,7822ee8fe3ec,15,23,6,7
2280,7822ee8fe3ec,16,22,7,9
2281,7822ee8fe3ec,17,0,8,8
2282,7822ee8fe3ec,18,0,9,9
2283,7822ee8fe3ec,19,23,9,10
2284,7822ee8fe3ec,20,0,8,8
2285,7822ee8fe3ec,21,22,7,9
2286,7822ee8fe3ec,22,22,7,9
2287,7822ee8fe3ec,23,21,4,7
2288,7822ee8fe3ec,24,21,6,9
2289,78569a801a38,1,0,10,10
2290,78569a801a38,2,23,9,10
2291,78569a801a38,3,3,10,7
2292,78569a801a38,4,1,10,9
2293,78569a801a38,5,0,9,9
2294,78569a801a38,6,0,8,8
2295,78569a801a38,7,0,10,10
2296,78569a801a38,8,23,9,10
2297,78569a801a38,9,23,8,9
2298,78569a801a38,10,23,8,9
2299,78569a801a38,11,23,8,9
2300,78569a801a38,12,22,5,7
2301,785c9ca4eff7,1,22,6,8
2302,785c9ca4eff7,2,0,10,10
2303,785c9ca4eff7,3,1,10,9
2304,785c9ca4eff7,5,22,7,9
2305,785c9ca4eff7,7,22,9,11
2306,785c9ca4eff7,8,22,6,8
2307,785c9ca4eff7,11,23,7,8
2308,785c9ca4eff7,12,22,7,9
2309,785c9ca4eff7,13,22,7,9
2310,785c9ca4eff7,14,22,7,9
2311,785c9ca4eff7,15,23,7,8
2312,785c9ca4eff7,16,1,9,8
2313,785c9ca4eff7,18,22,7,9
2314,785c9ca4eff7,20,22,6,8
2315,785c9ca4eff7,21,22,7,9
2316,785c9ca4eff7,23,1,8,7
2317,785c9ca4eff7,24,0,4,4
2318,7df249527c63,1,22,4,6
2319,7df249527c63,3,21,4,7
2320,7df249527c63,4,22,5,7
2321,7df249527c63,5,23,10,11
2322,7df249527c63,6,22,8,10
2323,7df249527c63,7,21,4,7
2324,7df249527c63,8,21,5,8
2325,7df249527c63,9,21,4,7
2326,7df249527c63,10,22,4,6
2327,7df249527c63,11,23,7,8
2328,7df249527c63,12,23,8,9
2329,7df249527c63,13,23,9,10
2330,7df249527c63,14,22,4,6
2331,7df249527c63,15,22,4,6
2332,7df249527c63,16,21,8,11
2333,7df249527c63,17,22,8,10
2334,7df249527c63,18,23,8,9
2335,7df249527c63,19,23,10,11
2336,7df249527c63,20,23,8,9
2337,7df249527c63,21,0,6,6
2338,7df249527c63,22,20,4,8
2339,7fd4284b7ee8,1,23,6,7
2340,7fd4284b7ee8,2,22,6,8
2341,7fd4284b7ee8,3,22,7,9
2342,7fd4284b7ee8,4,23,11,12
2343,7fd4284b7ee8,7,0,9,9
2344,7fd4284b7ee8,8,23,5,6
2345,7fd4284b7ee8,9,23,6,7
2346,7fd4284b7ee8,10,1,9,8
2347,7fd4284b7ee8,11,0,9,9
2348,7fd4284b7ee8,12,23,6,7
2349,7fd4284b7ee8,14,22,6,8
2350,7fd4284b7ee8,15,23,6,7
2351,7fd4284b7ee8,16,22,6,8
2352,7fd4284b7ee8,17,1,9,8
2353,7fd4284b7ee8,18,4,9,5
2354,7fd4284b7ee8,19,0,10,10
2355,7fd4284b7ee8,20,23,6,7
2356,7fd4284b7ee8,21,22,6,8
2357,7fd4284b7ee8,22,23,6,7
2358,804594bb1f06,1,21,7,10
2359,804594bb1f06,2,21,6,9
2360,804594bb1f06,3,21,6,9
2361,804594bb1f06,4,21,7,10
2362,804594bb1f06,5,21,7,10
2363,804594bb1f06,6,22,7,9
2364,804594bb1f06,7,21,7,10
2365,804594bb1f06,8,21,7,10
2366,804594bb1f06,9,21,6,9
2367,804594bb1f06,10,21,6,9
2368,804594bb1f06,11,22,7,9
2369,804594bb1f06,12,22,7,9
2370,804594bb1f06,13,21,7,10
2371,804594bb1f06,14,23,7,8
2372,804594bb1f06,15,21,6,9
2373,804594bb1f06,16,21,7,10
2374,804594bb1f06,17,21,7,10
2375,804594bb1f06,18,22,7,9
2376,804594bb1f06,19,22,7,9
2377,804594bb1f06,20,21,6,9
2378,804594bb1f06,21,22,8,10
2379,804594bb1f06,22,22,7,9
2380,804594bb1f06,23,22,7,9
2381,808652a666c6,1,23,7,8
2382,808652a666c6,2,22,7,9
2383,808652a666c6,3,21,7,10
2384,808652a666c6,4,21,7,10
2385,808652a666c6,5,21,7,10
2386,808652a666c6,6,21,7,10
2387,808652a666c6,7,21,7,10
2388,808652a666c6,8,22,6,8
2389,808652a666c6,9,23,7,8
2390,808652a666c6,10,21,7,10
2391,808652a666c6,11,21,7,10
2392,808652a666c6,12,21,6,9
2393,808652a666c6,13,21,6,9
2394,808652a666c6,14,21,7,10
2395,808652a666c6,15,22,7,9
2396,808652a666c6,16,21,7,10
2397,808652a666c6,17,21,7,10
2398,808652a666c6,18,23,7,8
2399,808652a666c6,19,21,7,10
2400,808652a666c6,22,21,6,9
2401,83fa182bec3a,1,22,6,8
2402,83fa182bec3a,3,22,7,9
2403,83fa182bec3a,4,21,6,9
2404,83fa182bec3a,5,22,6,8
2405,83fa182bec3a,6,21,6,9
2406,83fa182bec3a,9,21,6,9
2407,83fa182bec3a,10,22,6,8
2408,83fa182bec3a,11,21,6,9
2409,844f54dcab89,1,0,6,6
2410,844f54dcab89,2,23,7,8
2411,844f54dcab89,3,23,8,9
2412,844f54dcab89,5,23,6,7
2413,844f54dcab89,6,23,6,7
2414,844f54dcab89,7,22,6,8
2415,844f54dcab89,8,0,6,6
2416,844f54dcab89,9,0,8,8
2417,844f54dcab89,10,1,8,7
2418,844f54dcab89,11,4,6,2
2419,844f54dcab89,12,23,6,7
2420,844f54dcab89,13,21,6,9
2421,844f54dcab89,14,4,6,2
2422,844f54dcab89,15,23,6,7
2423,844f54dcab89,16,0,6,6
2424,844f54dcab89,17,1,10,9
2425,844f54dcab89,19,21,7,10
2426,844f54dcab89,20,1,10,9
2427,844f54dcab89,21,1,7,6
2428,844f54dcab89,22,23,7,8
2429,844f54dcab89,23,2,10,8
2430,854206f602d0,1,19,6,11
2431,854206f602d0,4,21,7,10
2432,854206f602d0,16,22,6,8
2433,87a6cbb7c4ed,1,21,7,10
2434,87a6cbb7c4ed,3,21,7,10
2435,87a6cbb7c4ed,4,22,7,9
2436,87a6cbb7c4ed,5,21,8,11
2437,87a6cbb7c4ed,6,22,8,10
2438,87a6cbb7c4ed,9,22,6,8
2439,87a6cbb7c4ed,10,22,9,11
2440,87a6cbb7c4ed,11,22,7,9
2441,87a6cbb7c4ed,12,20,7,11
2442,87a6cbb7c4ed,13,22,9,11
2443,87a6cbb7c4ed,14,22,8,10
2444,87a6cbb7c4ed,15,22,9,11
2445,87a6cbb7c4ed,16,23,9,10
2446,8877a6586606,1,23,10,11
2447,8877a6586606,2,0,9,9
2448,8877a6586606,3,21,8,11
2449,8877a6586606,4,22,8,10
2450,8877a6586606,5,22,9,11
2451,8877a6586606,6,21,9,12
2452,8877a6586606,7,23,8,9
2453,8877a6586606,8,22,9,11
2454,8877a6586606,9,22,7,9
2455,8877a6586606,10,23,8,9
2456,8877a6586606,11,23,9,10
2457,8877a6586606,13,0,10,10
2458,8877a6586606,14,0,10,10
2459,8877a6586606,15,0,9,9
2460,8877a6586606,16,0,6,6
2461,8877a6586606,17,22,8,10
2462,8877a6586606,18,20,7,11
2463,8877a6586606,19,22,7,9
2464,8877a6586606,20,20,7,11
2465,8877a6586606,21,22,8,10
2466,8898e6db816d,1,20,7,11
2467,8898e6db816d,2,2,8,6
2468,8898e6db816d,3,22,9,11
2469,8898e6db816d,4,2,8,6
2470,8898e6db816d,5,0,8,8
2471,8898e6db816d,6,23,8,9
2472,8898e6db816d,7,0,9,9
2473,8898e6db816d,8,0,9,9
2474,89bd631d1769,1,22,2,4
2475,89bd631d1769,2,22,5,7
2476,89bd631d1769,3,22,5,7
2477,89bd631d1769,4,23,6,7
2478,89bd631d1769,5,0,6,6
2479,89bd631d1769,6,1,7,6
2480,89bd631d1769,7,22,5,7
2481,89bd631d1769,8,22,5,7
2482,89bd631d1769,9,21,5,8
2483,89bd631d1769,10,22,5,7
2484,89bd631d1769,11,0,6,6
2485,89bd631d1769,12,2,8,6
2486,89bd631d1769,13,23,6,7
2487,89bd631d1769,14,1,7,6
2488,89bd631d1769,15,0,8,8
2489,89bd631d1769,16,1,6,5
2490,89bd631d1769,17,23,7,8
2491,89bd631d1769,18,1,9,8
2492,89bd631d1769,19,1,8,7
2493,89bd631d1769,20,0,8,8
2494,89bd631d1769,21,22,3,5
2495,89bd631d1769,22,22,5,7
2496,89bd631d1769,23,22,5,7
2497,89bd631d1769,24,22,5,7
2498,89bd631d1769,25,0,7,7
2499,8a22387617c3,1,22,6,8
2500,8a22387617c3,2,21,6,9
2501,8a22387617c3,3,21,5,8
2502,8a22387617c3,5,21,6,9
2503,8a22387617c3,7,22,5,7
2504,8a22387617c3,8,22,5,7
2505,8a22387617c3,10,22,7,9
2506,8a22387617c3,11,22,7,9
2507,8a22387617c3,12,22,6,8
2508,8a22387617c3,13,22,6,8
2509,8a22387617c3,14,22,6,8
2510,8a22387617c3,15,21,6,9
2511,8a22387617c3,16,21,6,9
2512,8a22387617c3,17,22,6,8
2513,8a22387617c3,18,21,6,9
2514,8a22387617c3,19,20,6,10
2515,8a22387617c3,20,21,7,10
2516,8a22387617c3,21,21,6,9
2517,8a22387617c3,22,22,6,8
2518,8a22387617c3,23,21,6,9
2519,8a22387617c3,24,22,6,8
2520,8a22387617c3,25,22,5,7
2521,8a22387617c3,26,21,6,9
2522,8a22387617c3,27,23,6,7
2523,8a22387617c3,28,22,7,9
2524,8a22387617c3,29,22,7,9
2525,8a22387617c3,30,22,6,8
2526,8a22387617c3,31,21,6,9
2527,8a22387617c3,32,21,5,8
2528,8a306e0890c0,1,22,6,8
2529,8a306e0890c0,2,22,6,8
2530,8a306e0890c0,3,2,7,5
2531,8a306e0890c0,4,0,9,9
2532,8a306e0890c0,5,22,6,8
2533,8a306e0890c0,6,22,7,9
2534,8a306e0890c0,7,22,6,8
2535,8a306e0890c0,8,21,6,9
2536,8a306e0890c0,9,21,6,9
2537,8a306e0890c0,10,23,7,8
2538,8a306e0890c0,11,1,8,7
2539,8a306e0890c0,12,21,6,9
2540,8a306e0890c0,13,22,8,10
2541,8a306e0890c0,14,22,6,8
2542,8a306e0890c0,15,22,6,8
2543,8a306e0890c0,16,21,6,9
2544,8a306e0890c0,17,0,7,7
2545,8a306e0890c0,18,1,7,6
2546,8a306e0890c0,19,21,6,9
2547,8a306e0890c0,20,22,6,8
2548,8a306e0890c0,21,21,6,9
2549,8a306e0890c0,22,0,6,6
2550,8a306e0890c0,23,20,6,10
2551,8b159a98f485,1,22,6,8
2552,8b159a98f485,2,21,6,9
2553,8b159a98f485,3,22,7,9
2554,8b159a98f485,4,23,6,7
2555,8b159a98f485,5,20,7,11
2556,8b159a98f485,7,22,7,9
2557,8b159a98f485,8,22,5,7
2558,8b159a98f485,9,22,6,8
2559,8b159a98f485,10,21,8,11
2560,8b159a98f485,11,22,6,8
2561,8b159a98f485,12,22,7,9
2562,8b159a98f485,13,22,7,9
2563,8b159a98f485,14,23,7,8
2564,8b159a98f485,15,22,7,9
2565,8b159a98f485,16,21,7,10
2566,8b159a98f485,17,22,8,10
2567,8b159a98f485,18,23,7,8
2568,8b159a98f485,19,0,8,8
2569,8b159a98f485,20,22,7,9
2570,8b159a98f485,21,22,8,10
2571,8b159a98f485,22,1,7,6
2572,8b159a98f485,23,22,7,9
2573,8b159a98f485,24,22,8,10
2574,8b159a98f485,25,23,7,8
2575,8b159a98f485,26,22,8,10
2576,8b8b9e29171c,1,0,7,7
2577,8b8b9e29171c,2,0,8,8
2578,8b8b9e29171c,3,1,10,9
2579,8b8b9e29171c,4,1,12,11
2580,8b8b9e29171c,5,0,7,7
2581,8b8b9e29171c,6,1,12,11
2582,8b8b9e29171c,7,1,9,8
2583,8b8b9e29171c,8,23,9,10
2584,8b8b9e29171c,11,0,8,8
2585,8becc76ea607,1,21,7,10
2586,8becc76ea607,2,21,7,10
2587,8becc76ea607,3,21,7,10
2588,8becc76ea607,4,21,7,10
2589,8becc76ea607,5,21,7,10
2590,8becc76ea607,6,22,7,9
2591,8becc76ea607,7,22,7,9
2592,8becc76ea607,8,21,7,10
2593,8becc76ea607,9,21,7,10
2594,8becc76ea607,10,21,7,10
2595,8becc76ea607,11,22,7,9
2596,8becc76ea607,12,22,8,10
2597,8becc76ea607,13,22,8,10
2598,8e32047cbc1f,1,1,7,6
2599,8e32047cbc1f,2,0,8,8
2600,8e32047cbc1f,3,0,4,4
2601,8e32047cbc1f,4,20,4,8
2602,8e32047cbc1f,5,21,4,7
2603,8e32047cbc1f,6,21,4,7
2604,8e32047cbc1f,7,22,4,6
2605,8e32047cbc1f,8,0,6,6
2606,8e32047cbc1f,9,1,7,6
2607,8e32047cbc1f,10,20,4,8
2608,8e32047cbc1f,11,20,4,8
2609,8e32047cbc1f,12,22,4,6
2610,8e32047cbc1f,13,20,4,8
2611,8e32047cbc1f,14,20,4,8
2612,8e32047cbc1f,15,23,6,7
2613,8e32047cbc1f,16,0,6,6
2614,8e32047cbc1f,17,20,4,8
2615,8e32047cbc1f,18,21,4,7
2616,8e32047cbc1f,19,20,4,8
2617,8e32047cbc1f,20,22,4,6
2618,8e32047cbc1f,21,22,5,7
2619,8e32047cbc1f,22,1,7,6
2620,8e32047cbc1f,23,1,8,7
2621,8f6f15b9f598,2,21,5,8
2622,8f6f15b9f598,3,20,6,10
2623,8f6f15b9f598,4,21,6,9
2624,8f6f15b9f598,5,21,5,8
2625,8f6f15b9f598,6,20,6,10
2626,8f6f15b9f598,7,21,6,9
2627,8f6f15b9f598,8,21,5,8
2628,8f6f15b9f598,9,21,5,8
2629,8f6f15b9f598,10,21,5,8
2630,8f6f15b9f598,11,21,5,8
2631,8f6f15b9f598,14,21,5,8
2632,8fb18e36697d,1,21,5,8
2633,8fb18e36697d,2,23,6,7
2634,8fb18e36697d,3,22,6,8
2635,8fb18e36697d,4,23,7,8
2636,8fb18e36697d,5,22,8,10
2637,8fb18e36697d,6,22,5,7
2638,8fb18e36697d,7,21,5,8
2639,8fb18e36697d,8,22,6,8
2640,8fb18e36697d,9,22,5,7
2641,8fb18e36697d,10,22,5,7
2642,8fb18e36697d,11,22,6,8
2643,8fb18e36697d,12,0,8,8
2644,8fb18e36697d,13,23,5,6
2645,8fb18e36697d,14,22,6,8
2646,8fb18e36697d,15,22,5,7
2647,8fb18e36697d,16,21,5,8
2648,8fb18e36697d,17,22,7,9
2649,8fb18e36697d,18,23,8,9
2650,8fb18e36697d,19,23,8,9
2651,8fb18e36697d,20,0,9,9
2652,8fb18e36697d,21,22,5,7
2653,8fb18e36697d,22,21,2,5
2654,90eac42a9ec9,8,20,6,10
2655,90eac42a9ec9,9,20,6,10
2656,90eac42a9ec9,10,20,6,10
2657,90eac42a9ec9,11,20,6,10
2658,90eac42a9ec9,13,20,6,10
2659,90eac42a9ec9,14,22,6,8
2660,90eac42a9ec9,16,21,6,9
2661,90eac42a9ec9,17,21,7,10
2662,90eac42a9ec9,18,21,7,10
2663,90eac42a9ec9,19,21,6,9
2664,90eac42a9ec9,20,20,6,10
2665,91127c2b0e60,1,23,8,9
2666,91127c2b0e60,2,22,8,10
2667,91127c2b0e60,3,19,6,11
2668,91127c2b0e60,4,20,6,10
2669,91127c2b0e60,5,20,6,10
2670,91127c2b0e60,6,20,6,10
2671,91127c2b0e60,7,20,6,10
2672,91127c2b0e60,8,22,8,10
2673,91127c2b0e60,9,22,6,8
2674,91127c2b0e60,10,22,7,9
2675,91127c2b0e60,11,20,7,11
2676,91127c2b0e60,13,20,6,10
2677,91127c2b0e60,14,20,6,10
2678,91127c2b0e60,17,22,6,8
2679,91127c2b0e60,20,21,6,9
2680,91127c2b0e60,22,23,8,9
2681,91127c2b0e60,23,21,7,10
2682,91127c2b0e60,24,20,6,10
2683,91127c2b0e60,27,20,6,10
2684,91cb6c98201f,1,20,6,10
2685,91cb6c98201f,2,20,6,10
2686,91cb6c98201f,3,23,7,8
2687,91cb6c98201f,4,20,7,11
2688,91cb6c98201f,5,3,6,3
2689,91cb6c98201f,6,20,6,10
2690,91cb6c98201f,7,20,6,10
2691,91cb6c98201f,8,1,6,5
2692,91cb6c98201f,9,20,6,10
2693,91cb6c98201f,10,20,5,9
2694,91cb6c98201f,11,20,7,11
2695,91cb6c98201f,12,20,6,10
2696,91cb6c98201f,13,20,6,10
2697,91cb6c98201f,14,20,7,11
2698,91cb6c98201f,15,20,7,11
2699,91cb6c98201f,16,21,6,9
2700,91cb6c98201f,17,20,6,10
2701,91cb6c98201f,18,20,5,9
2702,91cb6c98201f,19,22,6,8
2703,91cb6c98201f,20,20,6,10
2704,91cb6c98201f,21,20,6,10
2705,91cb6c98201f,22,21,7,10
2706,91cb6c98201f,23,20,5,9
2707,9277be28a1cf,1,23,7,8
2708,9277be28a1cf,3,22,6,8
2709,9277be28a1cf,4,21,7,10
2710,9277be28a1cf,6,21,6,9
2711,927dd0c35dfd,1,20,6,10
2712,927dd0c35dfd,2,22,6,8
2713,927dd0c35dfd,3,20,6,10
2714,927dd0c35dfd,5,21,6,9
2715,927dd0c35dfd,6,22,7,9
2716,927dd0c35dfd,7,20,7,11
2717,927dd0c35dfd,8,21,5,8
2718,927dd0c35dfd,9,21,7,10
2719,927dd0c35dfd,10,20,7,11
2720,927dd0c35dfd,11,21,8,11
2721,927dd0c35dfd,12,22,7,9
2722,927dd0c35dfd,13,21,7,10
2723,927dd0c35dfd,14,21,6,9
2724,927dd0c35dfd,15,21,6,9
2725,927dd0c35dfd,16,21,6,9
2726,927dd0c35dfd,17,21,6,9
2727,927dd0c35dfd,18,20,6,10
2728,927dd0c35dfd,19,20,5,9
2729,927dd0c35dfd,20,20,6,10
2730,927dd0c35dfd,21,20,6,10
2731,939932f1822d,1,22,6,8
2732,939932f1822d,2,22,5,7
2733,939932f1822d,3,23,6,7
2734,939932f1822d,4,21,6,9
2735,939932f1822d,5,0,7,7
2736,939932f1822d,6,23,8,9
2737,939932f1822d,7,23,8,9
2738,939932f1822d,8,22,6,8
2739,939932f1822d,9,23,6,7
2740,939932f1822d,10,21,5,8
2741,939932f1822d,11,22,6,8
2742,939932f1822d,12,23,8,9
2743,939932f1822d,13,22,6,8
2744,939932f1822d,14,23,7,8
2745,939932f1822d,15,0,6,6
2746,939932f1822d,16,22,6,8
2747,939932f1822d,17,22,7,9
2748,939932f1822d,18,0,6,6
2749,939932f1822d,19,23,8,9
2750,939932f1822d,20,23,7,8
2751,939932f1822d,21,23,8,9
2752,939932f1822d,22,22,6,8
2753,939932f1822d,23,22,5,7
2754,939932f1822d,24,0,7,7
2755,971207c6a525,1,0,4,4
2756,971207c6a525,2,23,6,7
2757,971207c6a525,3,23,8,9
2758,971207c6a525,4,23,7,8
2759,971207c6a525,5,23,7,8
2760,971207c6a525,6,22,6,8
2761,971207c6a525,7,22,7,9
2762,971207c6a525,8,22,7,9
2763,971207c6a525,9,23,7,8
2764,971207c6a525,10,22,7,9
2765,971207c6a525,12,22,6,8
2766,971207c6a525,13,22,7,9
2767,971207c6a525,14,21,7,10
2768,971207c6a525,22,21,6,9
2769,971207c6a525,23,22,7,9
2770,971207c6a525,24,22,8,10
2771,971207c6a525,25,23,8,9
2772,99237ce045e4,1,3,9,6
2773,99237ce045e4,2,23,7,8
2774,99237ce045e4,3,23,6,7
2775,99237ce045e4,4,23,6,7
2776,99237ce045e4,5,23,6,7
2777,99237ce045e4,6,22,6,8
2778,99237ce045e4,7,23,6,7
2779,99237ce045e4,8,2,8,6
2780,99237ce045e4,9,23,8,9
2781,99237ce045e4,10,23,7,8
2782,99237ce045e4,11,23,6,7
2783,99237ce045e4,12,23,6,7
2784,99237ce045e4,13,23,6,7
2785,99237ce045e4,14,23,6,7
2786,99237ce045e4,15,23,7,8
2787,99237ce045e4,16,0,9,9
2788,99237ce045e4,17,0,7,7
2789,99237ce045e4,18,0,7,7
2790,99237ce045e4,19,0,6,6
2791,99237ce045e4,20,23,6,7
2792,99237ce045e4,21,23,7,8
2793,99237ce045e4,22,23,8,9
2794,99237ce045e4,23,0,9,9
2795,99b829cbad2d,1,21,7,10
2796,99b829cbad2d,2,20,6,10
2797,99b829cbad2d,3,20,6,10
2798,99b829cbad2d,4,21,6,9
2799,99b829cbad2d,5,20,6,10
2800,99b829cbad2d,6,21,6,9
2801,99b829cbad2d,7,20,6,10
2802,99b829cbad2d,8,19,7,12
2803,99b829cbad2d,11,21,6,9
2804,9a340507e36a,1,20,6,10
2805,9a340507e36a,2,20,6,10
2806,9a340507e36a,3,22,7,9
2807,9a340507e36a,4,21,6,9
2808,9a340507e36a,5,20,7,11
2809,9a340507e36a,6,20,6,10
2810,9a340507e36a,7,21,6,9
2811,9a340507e36a,8,19,6,11
2812,9a340507e36a,9,20,5,9
2813,9a340507e36a,10,20,6,10
2814,9a340507e36a,11,18,7,13
2815,9a340507e36a,12,20,6,10
2816,9a340507e36a,14,20,7,11
2817,9a340507e36a,15,20,7,11
2818,9a340507e36a,16,20,7,11
2819,9a340507e36a,17,22,7,9
2820,9a340507e36a,18,22,7,9
2821,9a340507e36a,20,22,7,9
2822,9a340507e36a,21,20,1,5
2823,9a340507e36a,22,20,7,11
2824,9a340507e36a,24,21,6,9
2825,9a340507e36a,25,20,6,10
2826,9a340507e36a,26,20,6,10
2827,9a340507e36a,27,20,7,11
2828,9a340507e36a,28,21,6,9
2829,9a340507e36a,29,21,7,10
2830,9aed9ee12ae2,1,3,6,3
2831,9aed9ee12ae2,2,0,6,6
2832,9aed9ee12ae2,3,22,9,11
2833,9aed9ee12ae2,4,2,11,9
2834,9aed9ee12ae2,5,1,11,10
2835,9aed9ee12ae2,6,0,12,12
2836,9aed9ee12ae2,7,0,11,11
2837,9aed9ee12ae2,8,23,11,12
2838,9aed9ee12ae2,9,23,3,4
2839,9aed9ee12ae2,10,22,9,11
2840,9b9cd7b7af8c,1,1,7,6
2841,9b9cd7b7af8c,2,0,7,7
